isin,name,issuer,fund_family,asset_class,category,strategy,benchmark,domicile,fund_currency,aum_millions,aum_currency,inception_date,age_years,replication_method,distribution_policy,ter,exchange,exchange_code,ticker,trading_currency,listing_date,country,provider,snapshot_date,retrieved_at
IE1000000960,Atlas Technology Index ETF,Atlas Index,Atlas Index,Equity,Technology,Thematic,Global Technology Leaders,IE,EUR,44.61,EUR,2019-01-09,7.6,Physical,Distributing,0.29,London Stock Exchange,XLON,AT0960,GBP,2019-01-17,GB,Atlas Data Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000960,Atlas Technology Index ETF,Atlas Index,Atlas Index,Equity,Technology,Thematic,Global Technology Leaders,IE,EUR,44.47,EUR,2019-01-09,7.6,Physical,Distributing,0.29,Euronext Amsterdam,XAMS,AT0965,EUR,2019-02-20,NL,Atlas Data Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000978,Northstar Euro Government Bond Enhanced ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Euro Government Bond,Duration,Euro Sovereign 7-10Y,IE,CHF,154.77,CHF,2014-08-10,12.0,Physical,Accumulating,0.49,Bolsa de Madrid,XMAD,NO0976,EUR,2016-09-18,ES,Northstar Public Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000978,Northstar Euro Government Bond Enhanced ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Euro Government Bond,Duration,Euro Sovereign 7-10Y,IE,CHF,161.71,CHF,2014-08-10,12.0,Physical,Accumulating,0.49,SIX Swiss Exchange,XSWX,NO0974,USD,2015-04-21,CH,Northstar Public Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000986,Helix Broad Commodities UCITS ETF,Helix Funds,Helix Funds,Commodity,Broad Commodities,Broad,Diversified Commodity,LU,GBP,2926.32,GBP,2015-07-06,11.1,Sampling,Distributing,0.39,Bolsa de Madrid,XMAD,HE0986,EUR,2016-08-22,ES,Helix Market Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000986,Helix Broad Commodities UCITS ETF,Helix Funds,Helix Funds,Commodity,Broad Commodities,Broad,Diversified Commodity,LU,GBP,2762.12,GBP,2015-07-06,11.1,Sampling,Distributing,0.39,Borsa Italiana,XMIL,HE0983,EUR,2017-04-28,IT,Helix Market Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000986,Helix Broad Commodities UCITS ETF,Helix Funds,Helix Funds,Commodity,Broad Commodities,Broad,Diversified Commodity,LU,GBP,2787.22,GBP,2015-07-06,11.1,Sampling,Distributing,0.39,Deutsche Börse Xetra,XETR,HE0981,EUR,2017-07-21,DE,Helix Market Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000994,Meridian Balanced Enhanced ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Balanced,Allocation,Global 60/40,LU,EUR,27.34,EUR,2016-12-19,9.7,Physical,Distributing,0.12,Euronext Amsterdam,XAMS,ME0995,EUR,2018-11-15,NL,Meridian Data Service,2026-08-28,2026-08-28T06:30:00+00:00
IE1000000994,Meridian Balanced Enhanced ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Balanced,Allocation,Global 60/40,LU,EUR,27.93,EUR,2016-12-19,9.7,Physical,Distributing,0.12,Borsa Italiana,XMIL,ME0993,EUR,2017-10-11,IT,Meridian Data Service,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001000,Aperture Emerging Markets Enhanced ETF,Aperture Index,Aperture Index,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,USD,4865.3,USD,2019-04-12,7.4,Physical,Distributing,0.72,Bolsa de Madrid,XMAD,AP1006,EUR,2020-07-25,ES,Aperture Public Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001000,Aperture Emerging Markets Enhanced ETF,Aperture Index,Aperture Index,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,USD,4783.84,USD,2019-04-12,7.4,Physical,Distributing,0.72,Euronext Amsterdam,XAMS,AP1005,EUR,2020-12-07,NL,Aperture Public Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001000,Aperture Emerging Markets Enhanced ETF,Aperture Index,Aperture Index,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,USD,4802.87,USD,2019-04-12,7.4,Physical,Distributing,0.72,London Stock Exchange,XLON,AP1000,USD,2019-07-01,GB,Aperture Public Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001018,Cedar Short Duration Screened UCITS ETF,Cedar Capital,Cedar Capital,Fixed Income,Short Duration,Defensive,EUR Corporate 1-3Y,LU,EUR,11158.98,EUR,2015-11-13,10.8,Physical,Distributing,0.31,Deutsche Börse Xetra,XETR,CE1011,EUR,2017-12-13,DE,Cedar Fund Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001018,Cedar Short Duration Screened UCITS ETF,Cedar Capital,Cedar Capital,Fixed Income,Short Duration,Defensive,EUR Corporate 1-3Y,LU,EUR,11355.09,EUR,2015-11-13,10.8,Physical,Distributing,0.31,SIX Swiss Exchange,XSWX,CE1014,CHF,2017-09-29,CH,Cedar Fund Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001026,Quarry Gold Index ETF,Quarry Investments,Quarry Investments,Commodity,Gold,Single commodity,Physical Gold Reference,IE,USD,316.66,USD,2009-05-31,17.2,Physical,Accumulating,0.41,SIX Swiss Exchange,XSWX,QU1024,CHF,2011-06-30,CH,Quarry Product Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001026,Quarry Gold Index ETF,Quarry Investments,Quarry Investments,Commodity,Gold,Single commodity,Physical Gold Reference,IE,USD,320.58,USD,2009-05-31,17.2,Physical,Accumulating,0.41,Euronext Paris,XPAR,QU1022,EUR,2009-11-09,FR,Quarry Product Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001034,Vela Defensive Allocation UCITS ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,GBP,118.38,GBP,2020-05-30,6.2,Synthetic,Accumulating,0.43,London Stock Exchange,XLON,VE1030,USD,2021-10-07,GB,Vela Fund Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001034,Vela Defensive Allocation UCITS ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,GBP,121.65,GBP,2020-05-30,6.2,Synthetic,Accumulating,0.43,Euronext Amsterdam,XAMS,VE1035,EUR,2021-12-14,NL,Vela Fund Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001034,Vela Defensive Allocation UCITS ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,GBP,115.22,GBP,2020-05-30,6.2,Synthetic,Accumulating,0.43,Bolsa de Madrid,XMAD,VE1036,EUR,2020-08-15,ES,Vela Fund Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001034,Vela Defensive Allocation UCITS ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,IE,GBP,116.41,GBP,2020-05-30,6.2,Synthetic,Accumulating,0.43,Deutsche Börse Xetra,XETR,VE1031,EUR,2022-06-17,DE,Vela Fund Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001042,Atlas Global Large Cap Index ETF,Atlas Index,Atlas Index,Equity,Global Large Cap,Core,Global Developed 1000,IE,USD,371.96,USD,2006-07-01,20.2,Sampling,Distributing,0.53,Deutsche Börse Xetra,XETR,AT1041,EUR,2008-05-24,DE,Atlas Data Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001042,Atlas Global Large Cap Index ETF,Atlas Index,Atlas Index,Equity,Global Large Cap,Core,Global Developed 1000,IE,USD,355.2,USD,2006-07-01,20.2,Sampling,Distributing,0.53,Borsa Italiana,XMIL,AT1043,EUR,2008-04-15,IT,Atlas Data Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001042,Atlas Global Large Cap Index ETF,Atlas Index,Atlas Index,Equity,Global Large Cap,Core,Global Developed 1000,IE,USD,371.61,USD,2006-07-01,20.2,Sampling,Distributing,0.53,Euronext Paris,XPAR,AT1042,EUR,2008-03-16,FR,Atlas Data Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001059,Northstar US Equity Screened UCITS ETF,Northstar Asset Management,Northstar Asset Management,Equity,US Equity,Core,US Large Cap 500,IE,EUR,2889.42,EUR,2025-01-13,1.6,Synthetic,Distributing,0.66,London Stock Exchange,XLON,NO1050,GBP,2026-07-07,GB,Northstar Public Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001059,Northstar US Equity Screened UCITS ETF,Northstar Asset Management,Northstar Asset Management,Equity,US Equity,Core,US Large Cap 500,IE,EUR,2962.59,EUR,2025-01-13,1.6,Synthetic,Distributing,0.66,Borsa Italiana,XMIL,NO1053,EUR,2025-01-24,IT,Northstar Public Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001067,Helix Gold Screened UCITS ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,IE,USD,12607.92,USD,2008-02-04,18.6,Sampling,Accumulating,0.55,Deutsche Börse Xetra,XETR,HE1061,EUR,2008-06-25,DE,Helix Market Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001067,Helix Gold Screened UCITS ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,IE,USD,12407.97,USD,2008-02-04,18.6,Sampling,Accumulating,0.55,Bolsa de Madrid,XMAD,HE1066,EUR,2008-12-15,ES,Helix Market Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001067,Helix Gold Screened UCITS ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,IE,USD,12226.19,USD,2008-02-04,18.6,Sampling,Accumulating,0.55,Borsa Italiana,XMIL,HE1063,EUR,2009-04-18,IT,Helix Market Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001075,Meridian Defensive Allocation Index ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,LU,EUR,189.43,EUR,2022-02-23,4.5,Sampling,Accumulating,0.58,Deutsche Börse Xetra,XETR,ME1071,EUR,2023-04-13,DE,Meridian Data Service,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001075,Meridian Defensive Allocation Index ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Defensive Allocation,Allocation,Global 30/70,LU,EUR,188.87,EUR,2022-02-23,4.5,Sampling,Accumulating,0.58,SIX Swiss Exchange,XSWX,ME1074,CHF,2022-07-22,CH,Meridian Data Service,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001083,Aperture Climate Transition Screened UCITS ETF,Aperture Index,Aperture Index,Equity,Climate Transition,ESG,Global Climate Transition,LU,GBP,59.05,GBP,2012-07-24,14.1,Physical,Distributing,0.65,Euronext Paris,XPAR,AP1082,EUR,2013-10-03,FR,Aperture Public Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001083,Aperture Climate Transition Screened UCITS ETF,Aperture Index,Aperture Index,Equity,Climate Transition,ESG,Global Climate Transition,LU,GBP,57.48,GBP,2012-07-24,14.1,Physical,Distributing,0.65,Euronext Amsterdam,XAMS,AP1085,EUR,2012-12-16,NL,Aperture Public Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001091,Cedar Short Duration Enhanced ETF,Cedar Capital,Cedar Capital,Fixed Income,Short Duration,Defensive,EUR Corporate 1-3Y,LU,EUR,34.08,EUR,2008-10-31,17.8,Physical,Accumulating,0.23,Euronext Paris,XPAR,CE1092,EUR,2009-02-15,FR,Cedar Fund Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001091,Cedar Short Duration Enhanced ETF,Cedar Capital,Cedar Capital,Fixed Income,Short Duration,Defensive,EUR Corporate 1-3Y,LU,EUR,34.92,EUR,2008-10-31,17.8,Physical,Accumulating,0.23,Bolsa de Madrid,XMAD,CE1096,EUR,2009-01-12,ES,Cedar Fund Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001109,Quarry Global Large Cap Index ETF,Quarry Investments,Quarry Investments,Equity,Global Large Cap,Core,Global Developed 1000,LU,EUR,229.16,EUR,2008-05-22,18.3,Synthetic,Accumulating,0.2,Deutsche Börse Xetra,XETR,QU1101,EUR,2009-04-23,DE,Quarry Product Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001109,Quarry Global Large Cap Index ETF,Quarry Investments,Quarry Investments,Equity,Global Large Cap,Core,Global Developed 1000,LU,EUR,229.54,EUR,2008-05-22,18.3,Synthetic,Accumulating,0.2,Bolsa de Madrid,XMAD,QU1106,EUR,2010-08-21,ES,Quarry Product Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001117,Vela Balanced UCITS ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Balanced,Allocation,Global 60/40,LU,USD,4240.61,USD,2007-09-27,18.9,Sampling,Accumulating,0.27,Euronext Paris,XPAR,VE1112,EUR,2009-10-06,FR,Vela Fund Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001125,Atlas Emerging Markets Screened UCITS ETF,Atlas Index,Atlas Index,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,GBP,17489.62,GBP,2007-04-17,19.4,Sampling,Distributing,0.64,Euronext Paris,XPAR,AT1122,EUR,2007-08-30,FR,Atlas Data Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001125,Atlas Emerging Markets Screened UCITS ETF,Atlas Index,Atlas Index,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,GBP,16664.56,GBP,2007-04-17,19.4,Sampling,Distributing,0.64,SIX Swiss Exchange,XSWX,AT1124,CHF,2009-06-21,CH,Atlas Data Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001125,Atlas Emerging Markets Screened UCITS ETF,Atlas Index,Atlas Index,Equity,Emerging Markets,Core,Emerging Markets Broad,LU,GBP,16624.29,GBP,2007-04-17,19.4,Sampling,Distributing,0.64,London Stock Exchange,XLON,AT1120,GBP,2008-04-09,GB,Atlas Data Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001133,Northstar Short Duration UCITS ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Short Duration,Defensive,EUR Corporate 1-3Y,LU,EUR,142.73,EUR,2009-03-28,17.4,Physical,Accumulating,0.72,Borsa Italiana,XMIL,NO1133,EUR,2010-04-08,IT,Northstar Public Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001133,Northstar Short Duration UCITS ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Short Duration,Defensive,EUR Corporate 1-3Y,LU,EUR,148.11,EUR,2009-03-28,17.4,Physical,Accumulating,0.72,SIX Swiss Exchange,XSWX,NO1134,CHF,2009-05-18,CH,Northstar Public Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001141,Helix Broad Commodities UCITS ETF,Helix Funds,Helix Funds,Commodity,Broad Commodities,Broad,Diversified Commodity,LU,CHF,622.16,CHF,2007-01-14,19.6,Physical,Accumulating,0.32,Euronext Amsterdam,XAMS,HE1145,EUR,2009-04-13,NL,Helix Market Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001141,Helix Broad Commodities UCITS ETF,Helix Funds,Helix Funds,Commodity,Broad Commodities,Broad,Diversified Commodity,LU,CHF,623.22,CHF,2007-01-14,19.6,Physical,Accumulating,0.32,Euronext Paris,XPAR,HE1142,EUR,2007-08-27,FR,Helix Market Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001158,Meridian US Equity UCITS ETF,Meridian ETFs,Meridian ETFs,Equity,US Equity,Core,US Large Cap 500,LU,EUR,2183.47,EUR,2023-07-26,3.1,Sampling,Accumulating,0.29,Borsa Italiana,XMIL,ME1153,EUR,2024-10-11,IT,Meridian Data Service,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001158,Meridian US Equity UCITS ETF,Meridian ETFs,Meridian ETFs,Equity,US Equity,Core,US Large Cap 500,LU,EUR,2110.23,EUR,2023-07-26,3.1,Sampling,Accumulating,0.29,Euronext Paris,XPAR,ME1152,EUR,2024-08-26,FR,Meridian Data Service,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001166,Aperture Emerging Markets UCITS ETF,Aperture Index,Aperture Index,Equity,Emerging Markets,Core,Emerging Markets Broad,IE,GBP,1001.44,GBP,2022-10-20,3.9,Physical,Accumulating,0.09,Euronext Amsterdam,XAMS,AP1165,EUR,2023-02-25,NL,Aperture Public Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001166,Aperture Emerging Markets UCITS ETF,Aperture Index,Aperture Index,Equity,Emerging Markets,Core,Emerging Markets Broad,IE,GBP,980.62,GBP,2022-10-20,3.9,Physical,Accumulating,0.09,Borsa Italiana,XMIL,AP1163,EUR,2023-06-28,IT,Aperture Public Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001174,Cedar Global Aggregate Bond UCITS ETF,Cedar Capital,Cedar Capital,Fixed Income,Global Aggregate Bond,Core,Global Aggregate Bond,LU,USD,2401.92,USD,2017-09-13,9.0,Sampling,Accumulating,1.95,London Stock Exchange,XLON,CE1170,GBP,2018-10-02,GB,Cedar Fund Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001174,Cedar Global Aggregate Bond UCITS ETF,Cedar Capital,Cedar Capital,Fixed Income,Global Aggregate Bond,Core,Global Aggregate Bond,LU,USD,2325.86,USD,2017-09-13,9.0,Sampling,Accumulating,1.95,Bolsa de Madrid,XMAD,CE1176,EUR,2019-10-10,ES,Cedar Fund Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001174,Cedar Global Aggregate Bond UCITS ETF,Cedar Capital,Cedar Capital,Fixed Income,Global Aggregate Bond,Core,Global Aggregate Bond,LU,USD,2462.1,USD,2017-09-13,9.0,Sampling,Accumulating,1.95,SIX Swiss Exchange,XSWX,CE1174,USD,2017-12-08,CH,Cedar Fund Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001182,Quarry Gold Enhanced ETF,Quarry Investments,Quarry Investments,Commodity,Gold,Single commodity,Physical Gold Reference,LU,GBP,81.22,GBP,2023-10-17,2.9,Physical,Distributing,0.34,Euronext Paris,XPAR,QU1182,EUR,2025-05-14,FR,Quarry Product Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001182,Quarry Gold Enhanced ETF,Quarry Investments,Quarry Investments,Commodity,Gold,Single commodity,Physical Gold Reference,LU,GBP,79.97,GBP,2023-10-17,2.9,Physical,Distributing,0.34,Borsa Italiana,XMIL,QU1183,EUR,2024-05-21,IT,Quarry Product Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001190,Vela Balanced UCITS ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Balanced,Allocation,Global 60/40,LU,USD,66.99,USD,2010-07-21,16.1,Physical,Distributing,0.18,Deutsche Börse Xetra,XETR,VE1191,EUR,2012-06-23,DE,Vela Fund Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001208,Atlas US Equity Screened UCITS ETF,Atlas Index,Atlas Index,Equity,US Equity,Core,US Large Cap 500,LU,CHF,107.85,CHF,2023-06-07,3.2,Sampling,Distributing,0.73,Euronext Amsterdam,XAMS,AT1205,EUR,2024-04-29,NL,Atlas Data Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001216,Northstar Short Duration UCITS ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Short Duration,Defensive,EUR Corporate 1-3Y,LU,EUR,2684.34,EUR,2016-02-17,10.5,Physical,Accumulating,0.68,Deutsche Börse Xetra,XETR,NO1211,EUR,2018-03-17,DE,Northstar Public Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001216,Northstar Short Duration UCITS ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Short Duration,Defensive,EUR Corporate 1-3Y,LU,EUR,2734.44,EUR,2016-02-17,10.5,Physical,Accumulating,0.68,Euronext Paris,XPAR,NO1212,EUR,2016-07-20,FR,Northstar Public Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001216,Northstar Short Duration UCITS ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Short Duration,Defensive,EUR Corporate 1-3Y,LU,EUR,2852.66,EUR,2016-02-17,10.5,Physical,Accumulating,0.68,SIX Swiss Exchange,XSWX,NO1214,USD,2016-10-20,CH,Northstar Public Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001224,Helix Gold Enhanced ETF,Helix Funds,Helix Funds,Commodity,Gold,Single commodity,Physical Gold Reference,LU,EUR,3203.05,EUR,2014-05-29,12.2,Physical,Accumulating,0.2,Euronext Amsterdam,XAMS,HE1225,EUR,2015-05-26,NL,Helix Market Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001232,Meridian Balanced UCITS ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Balanced,Allocation,Global 60/40,IE,EUR,46.2,EUR,2025-01-30,1.6,Synthetic,Accumulating,0.32,Euronext Amsterdam,XAMS,ME1235,EUR,2026-08-24,NL,Meridian Data Service,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001232,Meridian Balanced UCITS ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Balanced,Allocation,Global 60/40,IE,EUR,46.44,EUR,2025-01-30,1.6,Synthetic,Accumulating,0.32,London Stock Exchange,XLON,ME1230,GBP,2026-05-29,GB,Meridian Data Service,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001232,Meridian Balanced UCITS ETF,Meridian ETFs,Meridian ETFs,Multi-Asset,Balanced,Allocation,Global 60/40,IE,EUR,44.39,EUR,2025-01-30,1.6,Synthetic,Accumulating,0.32,Euronext Paris,XPAR,ME1232,EUR,2025-10-12,FR,Meridian Data Service,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001240,Aperture Global Large Cap Index ETF,Aperture Index,Aperture Index,Equity,Global Large Cap,Core,Global Developed 1000,IE,EUR,44.34,EUR,2009-02-12,17.5,Physical,Distributing,0.54,Euronext Paris,XPAR,AP1242,EUR,2009-12-28,FR,Aperture Public Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001240,Aperture Global Large Cap Index ETF,Aperture Index,Aperture Index,Equity,Global Large Cap,Core,Global Developed 1000,IE,EUR,44.92,EUR,2009-02-12,17.5,Physical,Distributing,0.54,Deutsche Börse Xetra,XETR,AP1241,EUR,2010-12-14,DE,Aperture Public Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001240,Aperture Global Large Cap Index ETF,Aperture Index,Aperture Index,Equity,Global Large Cap,Core,Global Developed 1000,IE,EUR,43.2,EUR,2009-02-12,17.5,Physical,Distributing,0.54,London Stock Exchange,XLON,AP1240,GBP,2009-11-08,GB,Aperture Public Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001257,Cedar Global Large Cap UCITS ETF,Cedar Capital,Cedar Capital,Equity,Global Large Cap,Core,Global Developed 1000,IE,EUR,174.58,EUR,2017-07-15,9.1,Physical,Distributing,0.54,Bolsa de Madrid,XMAD,CE1256,EUR,2017-09-16,ES,Cedar Fund Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001257,Cedar Global Large Cap UCITS ETF,Cedar Capital,Cedar Capital,Equity,Global Large Cap,Core,Global Developed 1000,IE,EUR,174.39,EUR,2017-07-15,9.1,Physical,Distributing,0.54,London Stock Exchange,XLON,CE1250,GBP,2018-07-07,GB,Cedar Fund Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001257,Cedar Global Large Cap UCITS ETF,Cedar Capital,Cedar Capital,Equity,Global Large Cap,Core,Global Developed 1000,IE,EUR,172.76,EUR,2017-07-15,9.1,Physical,Distributing,0.54,Borsa Italiana,XMIL,CE1253,EUR,2017-10-20,IT,Cedar Fund Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001265,Quarry Gold Index ETF,Quarry Investments,Quarry Investments,Commodity,Gold,Single commodity,Physical Gold Reference,LU,USD,16713.73,USD,2009-02-03,17.6,Physical,Accumulating,0.22,Euronext Paris,XPAR,QU1262,EUR,2009-12-05,FR,Quarry Product Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001265,Quarry Gold Index ETF,Quarry Investments,Quarry Investments,Commodity,Gold,Single commodity,Physical Gold Reference,LU,USD,16051.55,USD,2009-02-03,17.6,Physical,Accumulating,0.22,Bolsa de Madrid,XMAD,QU1266,EUR,2009-03-06,ES,Quarry Product Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001265,Quarry Gold Index ETF,Quarry Investments,Quarry Investments,Commodity,Gold,Single commodity,Physical Gold Reference,LU,USD,16488.12,USD,2009-02-03,17.6,Physical,Accumulating,0.22,London Stock Exchange,XLON,QU1260,USD,2010-03-02,GB,Quarry Product Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001273,Vela Balanced Enhanced ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Balanced,Allocation,Global 60/40,LU,EUR,6977.65,EUR,2023-03-05,3.5,Physical,Accumulating,0.12,Euronext Paris,XPAR,VE1272,EUR,2023-10-16,FR,Vela Fund Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001273,Vela Balanced Enhanced ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Balanced,Allocation,Global 60/40,LU,EUR,7224.47,EUR,2023-03-05,3.5,Physical,Accumulating,0.12,Deutsche Börse Xetra,XETR,VE1271,EUR,2025-04-04,DE,Vela Fund Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001273,Vela Balanced Enhanced ETF,Vela Asset Management,Vela Asset Management,Multi-Asset,Balanced,Allocation,Global 60/40,LU,EUR,7112.34,EUR,2023-03-05,3.5,Physical,Accumulating,0.12,SIX Swiss Exchange,XSWX,VE1274,USD,2024-08-20,CH,Vela Fund Files,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001281,Atlas Global Large Cap UCITS ETF,Atlas Index,Atlas Index,Equity,Global Large Cap,Core,Global Developed 1000,LU,GBP,286.51,GBP,2008-06-05,18.2,Sampling,Distributing,0.28,Euronext Paris,XPAR,AT1282,EUR,2009-06-11,FR,Atlas Data Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001281,Atlas Global Large Cap UCITS ETF,Atlas Index,Atlas Index,Equity,Global Large Cap,Core,Global Developed 1000,LU,GBP,280.34,GBP,2008-06-05,18.2,Sampling,Distributing,0.28,SIX Swiss Exchange,XSWX,AT1284,CHF,2009-03-21,CH,Atlas Data Feed,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001299,Northstar Global Aggregate Bond UCITS ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Global Aggregate Bond,Core,Global Aggregate Bond,LU,EUR,1270.3,EUR,2019-09-12,7.0,Synthetic,Accumulating,0.57,Euronext Amsterdam,XAMS,NO1295,EUR,2020-03-29,NL,Northstar Public Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001299,Northstar Global Aggregate Bond UCITS ETF,Northstar Asset Management,Northstar Asset Management,Fixed Income,Global Aggregate Bond,Core,Global Aggregate Bond,LU,EUR,1314.24,EUR,2019-09-12,7.0,Synthetic,Accumulating,0.57,Borsa Italiana,XMIL,NO1293,EUR,2020-11-24,IT,Northstar Public Data,2026-08-28,2026-08-28T06:30:00+00:00
IE1000001307,Helix European Equity Enhanced ETF,Helix Funds,Helix Funds,Equity,European Equity,Core,Europe 600,IE,EUR,1951.4,EUR,2021-06-12,5.2,Physical,Distributing,0.73,Euronext Amsterdam,XAMS,HE1305,EUR,2022-04-06,NL,Helix Market Files,2026-08-28,2026-08-28T06:30:00+00:00
